type,brand,name,price,external_sku,internal_sku,simular_sku,tracked_sku
optics-telescope-accessories,Blaxall & Steven Distributors,"Celestron, 1.25"", 40mm Omni, Plossl Eyepiece",95.99,BLST9704,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Celestron, 1.25"", 4mm, Wide Angle, 62 deg Eyepiece",58.99,BLST9714,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Celestron, 1.25"", 6mm Omni, Plossl Eyepiece",63.99,BLST9711,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Celestron, 1.25"", 9mm Omni, Plossl Eyepiece",52.99,BLST9710,0,0,FALSE
optics-binoculars,Blaxall & Steven Distributors,"Celestron, 100mm, 25x100, Skymaster, Binoculars",1370,BLST9669,0,0,TRUE
optics-telescopes,Blaxall & Steven Distributors,"Celestron, 11"", CPC Telescope",9998,BLST9653,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Celestron, 114mm, StarSense Explorer LT 114",699,BLST9647,22452,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Celestron, 11-inch Dovetail bar (CGE)",129,BLST9628,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Celestron, 127mm, StarSense Explorer LT 127AZ",779,BLST9656,22453,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Celestron, 130mm Astromaster,  Reflector, Telescope",699,BLST9642,31045,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Celestron, 130mm Newtonian Astro Fi, Wi-Fi, Telescope",1599,BLST9661,0,0,TRUE
optics-spottingscopes,Blaxall & Steven Distributors,"Celestron, 22-66x100mm, Zoom, Spottingscope",975,BLST8071,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Celestron, 4"" NexStar 4SE, SCT, Telescope",1999,BLST9654,11049,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Celestron, 5"", NexStar5SE, SCT Telescope",2999,BLST9651,0,0,TRUE
optics-telescope-accessories,Blaxall & Steven Distributors,"Celestron, 5x Barlow Lens",68.99,BLST9717,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Celestron, 60mm, 2.3"", Refractor AZ, Manual Powerseeker",299,BLST9646,0,214104,FALSE
optics-binoculars,Blaxall & Steven Distributors,"Celestron, 70mm, 15x70, Skymaster, Binoculars",289,BLST9668,71009,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Celestron, 8"" CPC Telescope",5499,BLST9652,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Celestron, 8"",  NexStar 8SE, SCT Telescope",4895,BLST9649,11069,0,FALSE
optics-binoculars,Blaxall & Steven Distributors,"Celestron, 80mm, 20x80, Skymaster, Pro Binoculars",813,BLST9667,71018,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Celestron, 80mm, StarSense Explorer LT 80",729,BLST9655,22451,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Celestron, Astro Fi 6 Schmidt-Cassegrain Telescope",2539,BLST9664,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Celestron, Astro Fi, 5 Schmidt-Cassegrain Telescope",2299,BLST9662,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Celestron, Astro Fi, 90mm Refractor, Wi-Fi",1349,BLST9627,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Celestron, Astromaster, 70AZ Telescope W/ Phone Adapter & Moon Filter",499,BLST9625,22064,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Celestron, Barlow Lens, 1.25"", 2X, X-Cel LX",349,BLST1050,93529,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Celestron, Barlow, 2X, 1.25"", T Adapter",99,BLST9666,93640,0,FALSE
optics-binoculars,Blaxall & Steven Distributors,"Celestron, Binoculars, Skymaster, 70mm 25x70",399,BLST1055,0,0,TRUE
optics-telescope-accessories,Blaxall & Steven Distributors,"Celestron, Eyepiece 1.25"" 8-24mm(Zoom)",249,BLST9718,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Celestron, Eyepiece, 1.25"", 5mm, X-Cel LX",349,BLST1052,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Celestron, Eyepiece, 1.25"", 7mm, X-Cel LX",349,BLST1051,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Celestron, Finderscope, Star Pointer Finder",69.99,BLST9659,0,0,FALSE
optics-spottingscopes,Blaxall & Steven Distributors,"Celestron, LandScout, 10-30X50mm Zoom, Spottingscope",299,BLST9640,0,0,FALSE
optics-spottingscopes,Blaxall & Steven Distributors,"Celestron, Landscout, 12-36x60mm, Zoom Spottingscope",329,BLST9641,0,0,FALSE
